method,model,per_problem_budget,squared_error,1,2,3,4,5,6,7,8,9,10,11,13,15,17,20,23,26,30,35,40,47,54,62,71,82,95,109,126,145,167,193,222,255,294,339,390,449,517,596,686,790,910,1048,1206,1389,1599,1842,2120,2442,2811,3237,3727,4291,4941,5689,6551,7543,8685,10000
discretized,Claude 3.5 Opus,5,0.2526096652864867,-0.011714228539181248,-0.04769406006585297,-0.08023991647457393,-0.10814705818304537,-0.13207842675260553,-0.15280096562517703,-0.17094871088632424,-0.1870147182617281,-0.20137896399771205,-0.21433603228170367,-0.22611670164727898,-0.24684384700094159,-0.2646349383438851,-0.2802042419494777,-0.30042611238307587,-0.3178249819069249,-0.3330954094113028,-0.35091888676495175,-0.370084334346897,-0.3866041300595454,-0.4063516244653318,-0.4230642940822008,-0.4393160895697582,-0.4547891906353291,-0.47061100378812637,-0.48601313607239094,-0.4996310690939869,-0.5131264571333607,-0.5253291220130766,-0.536726357505137,-0.5475126243730868,-0.5571425076096469,-0.5659684546926848,-0.5743902592013023,-0.5822633078514678,-0.5895526945549847,-0.5964863240915306,-0.6030736573466793,-0.6093811460231856,-0.6152978584760708,-0.6209158567753806,-0.6262190845244464,-0.6311858957435454,-0.6357981530421338,-0.6401086233012457,-0.6440754591423961,-0.6477268157629505,-0.6510107678865608,-0.6539461787894647,-0.656469080918134,-0.6585609489122214,-0.6601713925836369,-0.6612629087168832,-0.6618021011689366,-0.6617623757060853,-0.6611269536236376,-0.659880712790451,-0.6579838651781498,-0.6553253696140153
our_method,Claude 3.5 Opus,5,0.006281251418100796,0.029152055102992486,0.0310677017238844,0.022327429482593586,0.000608424913384642,-0.021582272218036658,-0.03017130876727181,-0.02510828715293395,-0.019551918075850883,-0.013763761371322403,-0.007915532006089632,-0.002120180887066503,0.009043342448174063,0.019407776949313615,0.028869813320824278,0.04138472130906007,0.052053986024344745,0.06112321203595139,0.07114503051734322,0.08103634689932593,0.08870580254203864,0.0967527654745246,0.10258998908947903,0.10742079304250607,0.11126666211099112,0.11446412127940098,0.11688460360149111,0.11846830635760563,0.11952628335725657,0.12003758766943895,0.1201124183526654,0.11978431025129965,0.11910289336325841,0.11807829018085558,0.11665041106794438,0.11482245772932997,0.11262436222791894,0.11002241387217815,0.10704921914604026,0.10371924527032161,0.10014839465129433,0.09634139166658318,0.09235788247533294,0.08826226773240187,0.08411698628404995,0.07991393256755552,0.07572858877866373,0.07156342404599403,0.06750668396389514,0.06355737370175318,0.059814491245559154,0.05631031352276539,0.05312023578063929,0.050299050847353644,0.04789431588718329,0.04595017274907931,0.04449393270321367,0.04355563080780245,0.04318511256914592,0.04350260216739554
regression,Claude 3.5 Opus,5,0.049218923754495235,0.016996151186317754,0.017346162606611454,0.020916598550462323,0.027856453543937593,0.037478533166877354,0.049140744235114386,0.062344187970356735,0.07671525594134038,0.09197486842453734,0.10791294638738619,0.12436971352427656,0.15837584378904984,0.19330327894352795,0.22872651979576064,0.28223257229081783,0.33574096669650744,0.3889775743690682,0.45930713237258125,0.47180148795598253,0.4517797766531445,0.42782228864064886,0.4075020986130994,0.38767605586483,0.3687110189484243,0.34919458117530067,0.33003493527799377,0.31292237142713963,0.2957588270675323,0.2800172354358531,0.26507631659717934,0.2506763211089771,0.23756581477581817,0.22530902603368586,0.21337944868378256,0.2020116248971393,0.19129838864209703,0.18093814897511817,0.17093576512384423,0.1611998914577768,0.15190736110474223,0.1429159721044031,0.1342480998328518,0.12593660267271278,0.11801246019346445,0.11038468892709741,0.10312636067498437,0.09618217467483337,0.08964092985966698,0.0834432169825069,0.07768792958636572,0.07236908832119515,0.06754926390478333,0.06326337382359715,0.05954086227842603,0.05641307520708971,0.05389229358941128,0.051998000456179194,0.050768657882999,0.05031446540880502
discretized,Claude 3.5 Opus,10,0.17206161751953222,-0.00463382299032189,-0.025173950597304096,-0.04841044726738161,-0.07038982981857989,-0.0901694850286188,-0.1077459741505597,-0.12337163327779999,-0.13733539219496238,-0.14989852991243502,-0.16128116073860338,-0.1716643123345714,-0.18999687478534905,-0.20578682747255117,-0.21964020879741553,-0.23767807059807616,-0.25323575799105336,-0.2669174775288009,-0.282916189626801,-0.30014984122595756,-0.3150233380805283,-0.3328146742449878,-0.3478703688413719,-0.36249740940486463,-0.376399009229061,-0.3905747341018905,-0.4043199208187941,-0.416412073329784,-0.4283214640199391,-0.43900888977674046,-0.4489033210391372,-0.4581718406816553,-0.4663538513042944,-0.4737659524761131,-0.4807557954000079,-0.4872157806429963,-0.49313388266887237,-0.49870805945583296,-0.5039533677945203,-0.508926458559005,-0.5135418094124761,-0.5178718320908521,-0.5219028107812369,-0.5256171750777617,-0.5290013054434142,-0.5320936488228207,-0.5348637165868083,-0.5373296674001747,-0.5394526740988764,-0.5412369943791981,-0.5426308619840539,-0.5436070161522278,-0.5441191690397161,-0.544128773985319,-0.5436009735268938,-0.5425106401050506,-0.5408393767441411,-0.538573367625518,-0.5356722541969784,-0.5320245969549434
our_method,Claude 3.5 Opus,10,0.002209553647784077,0.04342052597523696,0.05960464346837327,0.06513284209932693,0.057682308402362326,0.0497600821431857,0.04243681615283068,0.033248258810771925,0.020436689635102978,0.006627374155495913,-0.006123438156259375,-0.0199310619287848,-0.0404673676096165,-0.03993072665880271,-0.03943539756060721,-0.03887464076286473,-0.03857212104832275,-0.03851405598045382,-0.03875058123244174,-0.03941133475434411,-0.040323891515625765,-0.041800240374039954,-0.04332639073904421,-0.04499119297077625,-0.04667730381201196,-0.048429721901308564,-0.05008323389008229,-0.05142974721763116,-0.05258298239598602,-0.053401907919205516,-0.053913273423127905,-0.05412273488325603,-0.054059559553567116,-0.05379811459572914,-0.05339925034780357,-0.052947430388682215,-0.052518786562067765,-0.052151288985764044,-0.05187219961817158,-0.051686808908921744,-0.051590835219340714,-0.0515664949123924,-0.05159531318028365,-0.05165772269261926,-0.05173578904568188,-0.05181551451103161,-0.05188187546153833,-0.05191762948158718,-0.051897375135251056,-0.05178575801779173,-0.05153955158536727,-0.051106560727138484,-0.05043511389640232,-0.049474452282855075,-0.04817833503410962,-0.046512935753002416,-0.04444956303364467,-0.0419658710499754,-0.03901246857930818,-0.03546950845560093
regression,Claude 3.5 Opus,10,0.04027238527407583,0.017989563854912863,0.013589530390600874,0.011875419254219477,0.013346931695238706,0.01742879356306018,0.023526768996863234,0.03116559926278406,0.0399843380172798,0.04971098947629171,0.060139494786124625,0.07111231940644047,0.09423145785580384,0.1183811346807363,0.14313378995775494,0.18082602382946739,0.2187369752938333,0.25657677377477184,0.3066643539575483,0.36846432980459176,0.42926274693488276,0.42782228864064886,0.4075020986130994,0.38767605586483,0.3687110189484243,0.34919458117530067,0.33003493527799377,0.31292237142713963,0.2957588270675323,0.2800172354358531,0.26507631659717934,0.2506763211089771,0.23756581477581817,0.22530902603368586,0.21337944868378256,0.2020116248971393,0.19129838864209703,0.18093814897511817,0.17093576512384423,0.1611998914577768,0.15190736110474223,0.1429159721044031,0.1342480998328518,0.12593660267271278,0.11801246019346445,0.11038468892709741,0.10312636067498437,0.09618217467483337,0.08964092985966698,0.0834432169825069,0.07768792958636572,0.07236908832119515,0.06754926390478333,0.06326337382359715,0.05954086227842603,0.05641307520708971,0.05389229358941128,0.051998000456179194,0.050768657882999,0.05031446540880502
discretized,Claude 3.5 Opus,15,0.11608248990130812,-0.004293691131737165,-0.018336241961539823,-0.03508096000981506,-0.0517322713240147,-0.0672828869391057,-0.08146360862353103,-0.09429640750280566,-0.10590586509914357,-0.11644138931347658,-0.1260468024750046,-0.13484997753840539,-0.15047192250706815,-0.1639950600461395,-0.17590491148859022,-0.19147116736218134,-0.20494861504157025,-0.21683894886918842,-0.23078534488123348,-0.24585367498088406,-0.25888882257926393,-0.2745052560800738,-0.2877275677708575,-0.3005654940681993,-0.31274532213119743,-0.3251273125450843,-0.33707758949953925,-0.34752685515775195,-0.3577390819776669,-0.36681553016823987,-0.3751226921639361,-0.3827991326686524,-0.38947297479995024,-0.3954226586950582,-0.40094202725405537,-0.40596177337693073,-0.41049277746337154,-0.4147023546577887,-0.4186110963737226,-0.4222658515076486,-0.4256059632094489,-0.4286842706940136,-0.4314892171498601,-0.4340069587912506,-0.4362278780484907,-0.4381766601101321,-0.43983331227308253,-0.44120650443085363,-0.44226925039182297,-0.44301225126703325,-0.4433945871851088,-0.4433809313267737,-0.44292845244380374,-0.4419974608523636,-0.4405516322994585,-0.43856690162224377,-0.436023293909936,-0.4329078944808885,-0.4291796575296726,-0.4247266140274314
our_method,Claude 3.5 Opus,15,0.0010820560803585537,0.04921665939053628,0.07119691029897174,0.0825212423452247,0.08086684206355926,0.07874074921968202,0.07721361664462628,0.07382119271786675,0.06680575695749685,0.05879257489318929,0.05183789599673316,0.04382640563950713,0.030154407912894754,0.019188647044511953,0.005511323496996234,-0.016032576015547584,-0.019629781623060116,-0.01785387150660067,-0.016129810963216917,-0.014756343604461652,-0.013989845630389741,-0.013560026475781473,-0.013564191675005444,-0.013832343650162948,-0.014267516748489029,-0.014823400255108532,-0.01539687715938487,-0.01586362574087441,-0.016221920667042977,-0.016396607529980067,-0.016380517666558014,-0.016169282662901185,-0.01580827163011611,-0.015351595792730932,-0.014848887136137079,-0.014384444718727463,-0.014025954158520815,-0.01380506590299646,-0.013742835652678753,-0.013840923782449499,-0.014083441453872414,-0.014451342008104606,-0.01492050199755457,-0.015464837384762564,-0.01605937434676008,-0.0166916472771802,-0.017337408402544385,-0.017980346471926034,-0.018584585057886183,-0.019119153057333138,-0.019530838950501006,-0.019769506602428155,-0.019778343289520106,-0.019504685270998245,-0.018900922545762033,-0.017930161486516716,-0.01656283719015872,-0.014773949978684198,-0.012512863220133452,-0.009658526157792169
regression,Claude 3.5 Opus,15,0.037518146658328456,0.02246430980534636,0.017502740160458025,0.014650606853329029,0.014735707917785612,0.017296271555864134,0.021791013457904074,0.027773542020922748,0.03490025989503581,0.042910321439362964,0.05160519340962372,0.060832612737899305,0.0804398324465655,0.10106485792186037,0.12229175818333393,0.1547079189044966,0.18736915825928024,0.2199924146571154,0.2631815999620437,0.3164535417523614,0.3688287817207401,0.42782228864064886,0.4075020986130994,0.38767605586483,0.3687110189484243,0.34919458117530067,0.33003493527799377,0.31292237142713963,0.2957588270675323,0.2800172354358531,0.26507631659717934,0.2506763211089771,0.23756581477581817,0.22530902603368586,0.21337944868378256,0.2020116248971393,0.19129838864209703,0.18093814897511817,0.17093576512384423,0.1611998914577768,0.15190736110474223,0.1429159721044031,0.1342480998328518,0.12593660267271278,0.11801246019346445,0.11038468892709741,0.10312636067498437,0.09618217467483337,0.08964092985966698,0.0834432169825069,0.07768792958636572,0.07236908832119515,0.06754926390478333,0.06326337382359715,0.05954086227842603,0.05641307520708971,0.05389229358941128,0.051998000456179194,0.050768657882999,0.05031446540880502
